Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1704322731.4540262,218944,1704322731,399690194,ublox_gps,0,15,41.6469129,-27.316439734817916,235.356,0.10304100000000001,0.0,0.0,0.0,0.10304100000000001,0.0,0.0,0.0,0.22752899999999998,2
1704322731.6519828,218945,1704322731,599690178,ublox_gps,0,15,41.6469106,-27.316440234817918,235.345,0.1024,0.0,0.0,0.0,0.1024,0.0,0.0,0.0,0.22657599999999997,2
1704322731.8535876,218946,1704322731,799690163,ublox_gps,0,15,41.6469082,-27.316440534817914,235.312,0.101761,0.0,0.0,0.0,0.101761,0.0,0.0,0.0,0.225625,2
1704322732.06118,218947,1704322731,999690148,ublox_gps,0,15,41.646906,-27.316440634817916,235.314,0.101124,0.0,0.0,0.0,0.101124,0.0,0.0,0.0,0.22372899999999998,2
1704322732.253995,218948,1704322732,199690131,ublox_gps,0,15,41.6469038,-27.316440634817916,235.306,0.10048900000000001,0.0,0.0,0.0,0.10048900000000001,0.0,0.0,0.0,0.22278399999999998,2
1704322732.4571877,218949,1704322732,399690116,ublox_gps,0,15,41.6469014,-27.316440434817917,235.332,0.099856,0.0,0.0,0.0,0.099856,0.0,0.0,0.0,0.22184099999999998,2
1704322732.656972,218950,1704322732,599690100,ublox_gps,0,15,41.6468991,-27.316440234817918,235.326,0.09922500000000001,0.0,0.0,0.0,0.09922500000000001,0.0,0.0,0.0,0.22089999999999999,2
1704322732.8551638,218951,1704322732,799690084,ublox_gps,0,15,41.6468968,-27.316439634817918,235.322,0.098596,0.0,0.0,0.0,0.098596,0.0,0.0,0.0,0.21996099999999996,2
1704322733.065155,218952,1704322732,999690070,ublox_gps,0,15,41.6468944,-27.316438934817917,235.297,0.097969,0.0,0.0,0.0,0.097969,0.0,0.0,0.0,0.21902400000000002,2
1704322733.2560947,218953,1704322733,199690053,ublox_gps,0,15,41.6468918,-27.31643843481792,235.296,0.097344,0.0,0.0,0.0,0.097344,0.0,0.0,0.0,0.21808900000000003,2
1704322733.457121,218954,1704322733,399690037,ublox_gps,0,15,41.6468892,-27.316438034817917,235.281,0.096721,0.0,0.0,0.0,0.096721,0.0,0.0,0.0,0.21715600000000002,2
1704322733.6530569,218955,1704322733,599690021,ublox_gps,0,15,41.6468865,-27.316438034817917,235.273,0.0961,0.0,0.0,0.0,0.0961,0.0,0.0,0.0,0.21622500000000003,2
1704322733.8505733,218956,1704322733,799690006,ublox_gps,0,15,41.646884,-27.316438334817917,235.27,0.095481,0.0,0.0,0.0,0.095481,0.0,0.0,0.0,0.21622500000000003,2
1704322734.055222,218957,1704322733,999689991,ublox_gps,0,15,41.6468815,-27.316438834817916,235.27700000000002,0.095481,0.0,0.0,0.0,0.095481,0.0,0.0,0.0,0.21529600000000002,2
1704322734.2537959,218958,1704322734,199689974,ublox_gps,0,15,41.646879299999995,-27.316439334817915,235.284,0.094864,0.0,0.0,0.0,0.094864,0.0,0.0,0.0,0.21529600000000002,2
1704322734.4555733,218959,1704322734,399689959,ublox_gps,0,15,41.646876999999996,-27.316440334817916,235.251,0.094249,0.0,0.0,0.0,0.094249,0.0,0.0,0.0,0.21436900000000003,2
1704322734.6530118,218960,1704322734,599689943,ublox_gps,0,15,41.6468744,-27.316441234817916,235.234,0.094249,0.0,0.0,0.0,0.094249,0.0,0.0,0.0,0.21344400000000002,2
1704322734.850877,218961,1704322734,799689927,ublox_gps,0,15,41.6468719,-27.316442234817917,235.223,0.093636,0.0,0.0,0.0,0.093636,0.0,0.0,0.0,0.21252100000000002,2
1704322735.0606618,218962,1704322734,999689913,ublox_gps,0,15,41.6468693,-27.316443034817915,235.211,0.093636,0.0,0.0,0.0,0.093636,0.0,0.0,0.0,0.2116,2
1704322735.254723,218963,1704322735,199689896,ublox_gps,0,15,41.6468668,-27.316443734817916,235.24200000000002,0.093025,0.0,0.0,0.0,0.093025,0.0,0.0,0.0,0.210681,2
1704322735.4559443,218964,1704322735,399689880,ublox_gps,0,15,41.6468645,-27.316444434817917,235.238,0.092416,0.0,0.0,0.0,0.092416,0.0,0.0,0.0,0.209764,2
1704322735.6582808,218965,1704322735,599689865,ublox_gps,0,15,41.646862,-27.316444634817916,235.202,0.091809,0.0,0.0,0.0,0.091809,0.0,0.0,0.0,0.209764,2
1704322735.8545227,218966,1704322735,799689849,ublox_gps,0,15,41.6468594,-27.316444934817916,235.18,0.091809,0.0,0.0,0.0,0.091809,0.0,0.0,0.0,0.208849,2
1704322736.0636158,218967,1704322735,999689834,ublox_gps,0,15,41.646856799999995,-27.31644513481792,235.169,0.091204,0.0,0.0,0.0,0.091204,0.0,0.0,0.0,0.208849,2
1704322736.2559981,218968,1704322736,199689817,ublox_gps,0,15,41.646854399999995,-27.316445234817916,235.172,0.091204,0.0,0.0,0.0,0.091204,0.0,0.0,0.0,0.207936,2
1704322736.458657,218969,1704322736,399689802,ublox_gps,0,15,41.6468518,-27.316445334817914,235.14000000000001,0.091204,0.0,0.0,0.0,0.091204,0.0,0.0,0.0,0.207936,2
1704322736.6535375,218970,1704322736,599689786,ublox_gps,0,15,41.6468492,-27.316445534817916,235.179,0.091204,0.0,0.0,0.0,0.091204,0.0,0.0,0.0,0.208849,2
1704322736.8596857,218971,1704322736,799689770,ublox_gps,0,15,41.6468464,-27.31644573481792,235.213,0.091204,0.0,0.0,0.0,0.091204,0.0,0.0,0.0,0.208849,2
1704322737.0660522,218972,1704322736,999689755,ublox_gps,0,15,41.6468438,-27.316446034817915,235.22400000000002,0.091204,0.0,0.0,0.0,0.091204,0.0,0.0,0.0,0.208849,2
1704322737.258216,218973,1704322737,199689739,ublox_gps,0,15,41.6468413,-27.316446434817916,235.263,0.09060099999999999,0.0,0.0,0.0,0.09060099999999999,0.0,0.0,0.0,0.208849,2
1704322737.4591615,218974,1704322737,399689723,ublox_gps,0,15,41.6468388,-27.316446934817918,235.251,0.09060099999999999,0.0,0.0,0.0,0.09060099999999999,0.0,0.0,0.0,0.207936,2
1704322737.654181,218975,1704322737,599689707,ublox_gps,0,15,41.6468364,-27.316447534817918,235.221,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.20702500000000001,2
1704322737.8581014,218976,1704322737,799689691,ublox_gps,0,15,41.646834,-27.316448334817917,235.21800000000002,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.20702500000000001,2
1704322738.0629706,218977,1704322737,999689677,ublox_gps,0,15,41.6468316,-27.31644943481792,235.201,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.20702500000000001,2
1704322738.2557878,218978,1704322738,199689660,ublox_gps,0,15,41.6468294,-27.316450234817914,235.17000000000002,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.207936,2
1704322738.4570749,218979,1704322738,399689644,ublox_gps,0,15,41.646826999999995,-27.316451134817918,235.154,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.207936,2
1704322738.6577384,218980,1704322738,599689628,ublox_gps,0,15,41.6468244,-27.316452034817914,235.142,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.207936,2
1704322738.855566,218981,1704322738,799689613,ublox_gps,0,15,41.6468219,-27.316453134817916,235.143,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.20702500000000001,2
1704322739.0691304,218982,1704322738,999689598,ublox_gps,0,15,41.6468196,-27.316453734817916,235.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.20702500000000001,2
1704322739.260184,218983,1704322739,199689581,ublox_gps,0,15,41.646817299999995,-27.316454634817916,235.049,0.09060099999999999,0.0,0.0,0.0,0.09060099999999999,0.0,0.0,0.0,0.20702500000000001,2
1704322739.455069,218984,1704322739,399689566,ublox_gps,0,15,41.6468148,-27.316455534817916,235.00400000000002,0.09060099999999999,0.0,0.0,0.0,0.09060099999999999,0.0,0.0,0.0,0.20702500000000001,2
1704322739.6630824,218985,1704322739,599689550,ublox_gps,0,15,41.6468123,-27.316456134817916,235.022,0.09060099999999999,0.0,0.0,0.0,0.09060099999999999,0.0,0.0,0.0,0.20702500000000001,2
1704322739.856014,218986,1704322739,799689534,ublox_gps,0,15,41.646811,-27.316456634817918,235.017,0.09060099999999999,0.0,0.0,0.0,0.09060099999999999,0.0,0.0,0.0,0.20611600000000002,2
1704322740.0631042,218987,1704322739,999689519,ublox_gps,0,15,41.6468102,-27.316456934817914,234.985,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.205209,2
1704322740.2520416,218988,1704322740,199689503,ublox_gps,0,15,41.646808899999996,-27.316457434817917,234.98600000000002,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.204304,2
1704322740.4562094,218989,1704322740,399689487,ublox_gps,0,15,41.6468079,-27.31645793481792,234.93800000000002,0.089401,0.0,0.0,0.0,0.089401,0.0,0.0,0.0,0.203401,2
1704322740.6581006,218990,1704322740,599689472,ublox_gps,0,15,41.6468068,-27.316458334817916,234.919,0.089401,0.0,0.0,0.0,0.089401,0.0,0.0,0.0,0.201601,2
1704322740.8579662,218991,1704322740,799689456,ublox_gps,0,15,41.6468057,-27.316458834817915,234.88,0.088804,0.0,0.0,0.0,0.088804,0.0,0.0,0.0,0.20070400000000002,2
1704322741.0631137,218992,1704322740,999689441,ublox_gps,0,15,41.6468047,-27.316459334817914,234.86100000000002,0.088209,0.0,0.0,0.0,0.088209,0.0,0.0,0.0,0.19980900000000001,2
1704322741.2551804,218993,1704322741,199689424,ublox_gps,0,15,41.6468035,-27.316459934817914,234.827,0.088209,0.0,0.0,0.0,0.088209,0.0,0.0,0.0,0.198916,2
1704322741.45933,218994,1704322741,399689409,ublox_gps,0,15,41.6468025,-27.316460234817917,234.81900000000002,0.08761599999999999,0.0,0.0,0.0,0.08761599999999999,0.0,0.0,0.0,0.198025,2
1704322741.6611238,218995,1704322741,599689393,ublox_gps,0,15,41.646801499999995,-27.316460734817916,234.798,0.08761599999999999,0.0,0.0,0.0,0.08761599999999999,0.0,0.0,0.0,0.197136,2
1704322741.855188,218996,1704322741,799689377,ublox_gps,0,15,41.6468005,-27.316461234817915,234.758,0.08702499999999999,0.0,0.0,0.0,0.08702499999999999,0.0,0.0,0.0,0.196249,2
1704322742.0639133,218997,1704322741,999689363,ublox_gps,0,15,41.6467994,-27.316461634817916,234.77,0.08702499999999999,0.0,0.0,0.0,0.08702499999999999,0.0,0.0,0.0,0.196249,2
1704322742.2576487,218998,1704322742,199689346,ublox_gps,0,15,41.6467983,-27.316462034817917,234.792,0.08702499999999999,0.0,0.0,0.0,0.08702499999999999,0.0,0.0,0.0,0.195364,2
1704322742.4560227,218999,1704322742,399689330,ublox_gps,0,15,41.646797299999996,-27.316462534817916,234.781,0.08702499999999999,0.0,0.0,0.0,0.08702499999999999,0.0,0.0,0.0,0.19448100000000001,2
1704322742.659194,219000,1704322742,599689314,ublox_gps,0,15,41.6467962,-27.316462834817916,234.756,0.08702499999999999,0.0,0.0,0.0,0.08702499999999999,0.0,0.0,0.0,0.19448100000000001,2
1704322742.857983,219001,1704322742,799689299,ublox_gps,0,15,41.6467951,-27.316463134817916,234.79,0.08643599999999999,0.0,0.0,0.0,0.08643599999999999,0.0,0.0,0.0,0.1936,2
1704322743.0619423,219002,1704322742,999689284,ublox_gps,0,15,41.6467939,-27.316463534817917,234.803,0.08643599999999999,0.0,0.0,0.0,0.08643599999999999,0.0,0.0,0.0,0.192721,2
1704322743.2579908,219003,1704322743,199689267,ublox_gps,0,15,41.6467928,-27.316463834817917,234.769,0.085849,0.0,0.0,0.0,0.085849,0.0,0.0,0.0,0.191844,2
1704322743.4590352,219004,1704322743,399689251,ublox_gps,0,15,41.6467915,-27.316464134817917,234.75,0.085849,0.0,0.0,0.0,0.085849,0.0,0.0,0.0,0.191844,2
1704322743.6580195,219005,1704322743,599689236,ublox_gps,0,15,41.6467904,-27.316464334817915,234.778,0.085849,0.0,0.0,0.0,0.085849,0.0,0.0,0.0,0.190969,2
1704322743.8537424,219006,1704322743,799689220,ublox_gps,0,15,41.646789399999996,-27.31646463481792,234.774,0.085849,0.0,0.0,0.0,0.085849,0.0,0.0,0.0,0.190096,2
1704322744.061161,219007,1704322743,999689205,ublox_gps,0,15,41.6467885,-27.316464734817917,234.769,0.08526399999999999,0.0,0.0,0.0,0.08526399999999999,0.0,0.0,0.0,0.189225,2
1704322744.258184,219008,1704322744,199689189,ublox_gps,0,15,41.646787499999995,-27.316464834817914,234.779,0.08526399999999999,0.0,0.0,0.0,0.08526399999999999,0.0,0.0,0.0,0.188356,2
1704322744.459596,219009,1704322744,399689173,ublox_gps,0,15,41.6467865,-27.316465034817917,234.791,0.08468099999999999,0.0,0.0,0.0,0.08468099999999999,0.0,0.0,0.0,0.187489,2
1704322744.659652,219010,1704322744,599689157,ublox_gps,0,15,41.6467854,-27.316465134817918,234.774,0.08468099999999999,0.0,0.0,0.0,0.08468099999999999,0.0,0.0,0.0,0.18662399999999998,2
1704322744.857589,219011,1704322744,799689141,ublox_gps,0,15,41.6467842,-27.316465434817914,234.761,0.0841,0.0,0.0,0.0,0.0841,0.0,0.0,0.0,0.18576099999999998,2
1704322745.068829,219012,1704322744,999689127,ublox_gps,0,15,41.646783,-27.316465634817916,234.75,0.0841,0.0,0.0,0.0,0.0841,0.0,0.0,0.0,0.18576099999999998,2
1704322745.2571368,219013,1704322745,199689110,ublox_gps,0,15,41.6467819,-27.316465934817916,234.747,0.08352099999999998,0.0,0.0,0.0,0.08352099999999998,0.0,0.0,0.0,0.18489999999999998,2
1704322745.4590569,219014,1704322745,399689094,ublox_gps,0,15,41.6467807,-27.316466334817918,234.74800000000002,0.08352099999999998,0.0,0.0,0.0,0.08352099999999998,0.0,0.0,0.0,0.18404099999999998,2
1704322745.6548703,219015,1704322745,599689079,ublox_gps,0,15,41.646779599999995,-27.316466634817914,234.728,0.08294399999999999,0.0,0.0,0.0,0.08294399999999999,0.0,0.0,0.0,0.18404099999999998,2
1704322745.8549771,219016,1704322745,799689063,ublox_gps,0,15,41.646778499999996,-27.316467234817914,234.70600000000002,0.08294399999999999,0.0,0.0,0.0,0.08294399999999999,0.0,0.0,0.0,0.18318399999999999,2
