Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1704322751.8582637,218758,1704322751,799688592,map,,-6.714820813584927,-16.182826835640405,0.0,0.0,0.0,-0.6821535187190136,0.7312089830542758,"(0.08702499999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08702499999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.175561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.64612340927124)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322752.0644293,218759,1704322751,999688578,map,,-6.948089953849099,-16.127338304170237,0.0,0.0,0.0,-0.6726923480174347,0.7399222965411912,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.175561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.311744689941406)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322752.255421,218760,1704322752,199688561,map,,-7.181359115519621,-16.082913445759665,0.0,0.0,0.0,-0.6617903942179185,0.749688918232684,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.174724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.953548908233643)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322752.456199,218761,1704322752,399688545,map,,-7.422959311270749,-16.038505229873664,0.0,0.0,0.0,-0.6507483333040263,0.7592934918080306,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.173889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.659703731536865)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322752.6551964,218762,1704322752,599688529,map,,-7.67289056825271,-16.00517733487961,0.0,0.0,0.0,-0.6420531349937532,0.7666601410303613,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.173056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.435120582580566)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322752.851993,218763,1704322752,799688513,map,,-7.922821817940286,-15.9718627580203,0.0,0.0,0.0,-0.6380670885264875,0.7699807728374336,"(0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.173056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.913515567779541)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322753.0610363,218764,1704322752,999688499,map,,-8.172753065117497,-15.938548170783147,0.0,0.0,0.0,-0.6442600285212889,0.7648065217097381,"(0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.172225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.250436305999756)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322753.2545078,218765,1704322753,199688482,map,,-8.414353265469877,-15.894096613051317,0.0,0.0,0.0,-0.6551040299339003,0.7555386885953382,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.172225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4820568561553955)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322753.4562783,218766,1704322753,399688466,map,,-8.66428451048665,-15.860775346146482,0.0,0.0,0.0,-0.6599466197144308,0.7513124909965868,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.171396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6909773349761963)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322753.6580265,218767,1704322753,599688450,map,,-8.905884706436689,-15.81632377073004,0.0,0.0,0.0,-0.6621321652121582,0.7493870800804209,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.171396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.546655178070068)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322753.8537898,218768,1704322753,799688435,map,,-9.139153795676284,-15.760875148302219,0.0,0.0,0.0,-0.661904109779781,0.7495885200939483,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.171396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.490969657897949)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322754.0604472,218769,1704322753,999688420,map,,-9.380753955828727,-15.694209576556698,0.0,0.0,0.0,-0.668063799771875,0.7441039977277129,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17056899999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.806022644042969)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322754.2564175,218770,1704322754,199688403,map,,-9.605692017046149,-15.627567340312561,0.0,0.0,0.0,-0.6726763385415299,0.7399368510666036,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17056899999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.616162300109863)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322754.4554336,218771,1704322754,399688387,map,,-9.83063005356637,-15.549828100619052,0.0,0.0,0.0,-0.6764439385069502,0.7364941262883266,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16974399999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.23002052307129)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322754.6533055,218772,1704322754,599688371,map,,-10.06389914020053,-15.472062190988822,0.0,0.0,0.0,-0.679397272615314,0.7337706358003655,"(0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16974399999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.32828140258789)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322754.8560266,218773,1704322754,799688356,map,,-10.297168196389382,-15.383209273319,0.0,0.0,0.0,-0.6819259364905573,0.7314212309890084,"(0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08643599999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.168921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.137162208557129)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322755.0604553,218774,1704322754,999688341,map,,-10.530437293064853,-15.305403368119382,0.0,0.0,0.0,-0.6833167242131768,0.7301220818538318,"(0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.168921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.639375686645508)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1704322755.2562761,218775,1704322755,199688324,map,,-10.755375284654233,-15.22771407404314,0.0,0.0,0.0,-0.6813736412274226,0.7319357629194543,"(0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.085849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16809999999999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.485387325286865)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
